qid,docid,docno,rank,score,query,features
31908,5644,61858,86,12.592226080874294,Joey tells Phoebe Chandler and Rachel about his television partner,[5.96716822 5.1770946 ]
31908,4575,50369,87,12.582598511809115,Joey tells Phoebe Chandler and Rachel about his television partner,[6.11651067 5.95793801]
31908,6318,69458,88,12.534381799220233,Joey tells Phoebe Chandler and Rachel about his television partner,[6.08293952 5.92743826]
31908,4662,51268,89,12.530808502753725,Joey tells Phoebe Chandler and Rachel about his television partner,[5.92455259 5.15091521]
31908,3297,36504,90,12.49306318470142,Joey tells Phoebe Chandler and Rachel about his television partner,[5.93694463 4.94255998]
31908,3652,40320,91,12.49306318470142,Joey tells Phoebe Chandler and Rachel about his television partner,[5.93694463 4.94255998]
31908,959,10972,92,12.488819215592326,Joey tells Phoebe Chandler and Rachel about his television partner,[5.97750442 5.18345004]
31908,2526,27785,93,12.488819215592326,Joey tells Phoebe Chandler and Rachel about his television partner,[5.97750442 5.18345004]
31908,1394,15740,94,12.457271090509812,Joey tells Phoebe Chandler and Rachel about his television partner,[6.12894912 5.96658486]
31908,3383,37325,95,12.451283612488139,Joey tells Phoebe Chandler and Rachel about his television partner,[6.76981596 5.23607555]
31908,1457,16264,96,12.449891946981005,Joey tells Phoebe Chandler and Rachel about his television partner,[5.99142179 4.97378041]
31908,2434,26639,97,12.447537043520155,Joey tells Phoebe Chandler and Rachel about his television partner,[6.01024735 5.81931724]
31908,7814,85623,98,12.422636095875523,Joey tells Phoebe Chandler and Rachel about his television partner,[6.02419973 5.56715291]
31908,661,7536,99,12.347982388667711,Joey tells Phoebe Chandler and Rachel about his television partner,[5.96369731 5.94122375]
83458,2567,28127,0,13.274642638157102,They are having a discussion inside a room,[6.99606225 2.73721685]
83458,7508,82302,1,12.409766597169591,They are having a discussion inside a room,[5.91779083 7.36385538]
83458,2382,26094,2,11.457463873382686,They are having a discussion inside a room,[5.74212149 4.24868168]
83458,5164,56786,3,11.275240616937076,They are having a discussion inside a room,[5.90171491 5.51185071]
83458,481,5318,4,10.632091229045324,They are having a discussion inside a room,[5.43995088 4.7697631 ]
83458,839,9473,5,9.946319877706971,They are having a discussion inside a room,[5.02422835 3.632079  ]
83458,6620,72898,6,9.888255924106602,They are having a discussion inside a room,[4.99882464 4.89223945]
83458,5910,64889,7,9.840906361161574,They are having a discussion inside a room,[4.83834858 4.45526554]
83458,2877,31667,8,9.516996213836665,They are having a discussion inside a room,[5.11999728 3.4835052 ]
83458,1895,20875,9,9.494791937773972,They are having a discussion inside a room,[5.11155729 4.14156273]
83458,1543,17227,10,9.364153001844858,They are having a discussion inside a room,[4.70127803 4.91988255]
83458,1499,16701,11,9.171793305075608,They are having a discussion inside a room,[4.55071189 3.8102188 ]
83458,4000,44321,12,8.939745325119352,They are having a discussion inside a room,[4.41655362 3.83375782]
83458,5518,60575,13,8.939745325119352,They are having a discussion inside a room,[4.41655362 3.83375782]
83458,4611,50777,14,8.719149317473072,They are having a discussion inside a room,[4.29145562 3.84769469]
83458,3872,42839,15,8.64478480147477,They are having a discussion inside a room,[4.48720848 3.97574891]
83458,4664,51277,16,8.624112336125215,They are having a discussion inside a room,[4.20305795 4.43849103]
83458,7179,78752,17,8.624112336125215,They are having a discussion inside a room,[4.20305795 4.43849103]
83458,4401,48549,18,8.509177935443175,They are having a discussion inside a room,[4.17427864 3.85464098]
83458,4716,52051,19,8.509177935443175,They are having a discussion inside a room,[4.17427864 3.85464098]
83458,3873,42851,20,8.440717731812864,They are having a discussion inside a room,[4.39052785 2.82503055]
83458,4793,52957,21,8.440717731812864,They are having a discussion inside a room,[4.39052785 2.82503055]
83458,1075,12279,22,8.38852171834807,They are having a discussion inside a room,[4.31868294 4.03060519]
83458,2512,27635,23,8.309081653718284,They are having a discussion inside a room,[4.06410019 3.85641823]
83458,1541,17167,24,8.2895240813563,They are having a discussion inside a room,[4.28739917 4.46158876]
83458,6595,72543,25,8.196239364140276,They are having a discussion inside a room,[4.20740723 2.98424753]
83458,3144,34843,26,8.147014373787208,They are having a discussion inside a room,[4.16488169 4.06158139]
83458,6799,74734,27,8.118179828606369,They are having a discussion inside a room,[3.96016015 3.85432644]
83458,1072,12249,28,7.965524571077915,They are having a discussion inside a room,[4.04510298 3.08298177]
83458,1475,16447,29,7.965524571077915,They are having a discussion inside a room,[4.04510298 3.08298177]
83458,6278,69034,30,7.965524571077915,They are having a discussion inside a room,[4.04510298 3.08298177]
83458,7869,86211,31,7.965524571077915,They are having a discussion inside a room,[4.04510298 3.08298177]
83458,3072,33871,32,7.935852962945099,They are having a discussion inside a room,[3.86182285 3.84931169]
83458,3988,44147,33,7.761535990454524,They are having a discussion inside a room,[3.76854994 3.84207415]
83458,4891,53980,34,7.761535990454524,They are having a discussion inside a room,[3.76854994 3.84207415]
83458,4634,50977,35,7.747442887142487,They are having a discussion inside a room,[3.89903082 3.14472432]
83458,5888,64658,36,7.747442887142487,They are having a discussion inside a room,[3.89903082 3.14472432]
83458,6001,66064,37,7.747442887142487,They are having a discussion inside a room,[3.89903082 3.14472432]
83458,6937,76136,38,7.747442887142487,They are having a discussion inside a room,[3.89903082 3.14472432]
83458,5401,59380,39,7.703446604430859,They are having a discussion inside a room,[3.89267065 4.08035624]
83458,2778,30709,40,7.675111368895386,They are having a discussion inside a room,[3.71773626 4.37601151]
83458,6741,74090,41,7.6000002677967675,They are having a discussion inside a room,[3.83079514 4.07920878]
83458,2749,30311,42,7.540984348159562,They are having a discussion inside a room,[3.76606982 3.18270621]
83458,3870,42807,43,7.540984348159562,They are having a discussion inside a room,[3.76606982 3.18270621]
83458,6694,73658,44,7.540984348159562,They are having a discussion inside a room,[3.76606982 3.18270621]
83458,738,8548,45,7.43490925526391,They are having a discussion inside a room,[3.59541614 3.82290765]
83458,5984,65890,46,7.43490925526391,They are having a discussion inside a room,[3.59541614 3.82290765]
83458,3416,37649,47,7.345243852067879,They are having a discussion inside a room,[3.64398046 3.2048391 ]
83458,3047,33580,48,7.274847710193706,They are having a discussion inside a room,[3.51368975 4.34025828]
83458,6938,76170,49,7.212581408328048,They are having a discussion inside a room,[3.60348851 4.06068765]
83458,978,11138,50,7.1594078937700365,They are having a discussion inside a room,[3.5310899  3.21608646]
83458,1015,11552,51,7.1594078937700365,They are having a discussion inside a room,[3.5310899  3.21608646]
83458,1097,12556,52,7.1594078937700365,They are having a discussion inside a room,[3.5310899  3.21608646]
83458,6963,76416,53,7.1594078937700365,They are having a discussion inside a room,[3.5310899  3.21608646]
83458,562,6257,54,7.134663053640706,They are having a discussion inside a room,[3.4377562  3.79971211]
83458,3889,43013,55,7.134663053640706,They are having a discussion inside a room,[3.4377562  3.79971211]
83458,1176,13353,56,7.1218206343062755,They are having a discussion inside a room,[3.55112952 4.05355449]
83458,1125,12852,57,7.029249581182103,They are having a discussion inside a room,[3.06258284 5.89761962]
83458,897,10260,58,6.982743263957906,They are having a discussion inside a room,[3.42610845 3.21968592]
83458,4604,50724,59,6.982743263957906,They are having a discussion inside a room,[3.42610845 3.21968592]
83458,5296,58175,60,6.982743263957906,They are having a discussion inside a room,[3.42610845 3.21968592]
83458,6497,71513,61,6.982743263957906,They are having a discussion inside a room,[3.42610845 3.21968592]
83458,3470,38321,62,6.914262950844623,They are having a discussion inside a room,[3.32960443 4.30386184]
83458,2553,28013,63,6.814587380842682,They are having a discussion inside a room,[3.32801615 3.21781815]
83458,5988,65920,64,6.814587380842682,They are having a discussion inside a room,[3.32801615 3.21781815]
83458,3604,39796,65,6.727165309703895,They are having a discussion inside a room,[3.2253652  3.76095788]
83458,2146,23559,66,6.654339986001365,They are having a discussion inside a room,[3.23598934 3.21199162]
83458,3480,38438,67,6.654339986001365,They are having a discussion inside a room,[3.23598934 3.21199162]
83458,3598,39717,68,6.654339986001365,They are having a discussion inside a room,[3.23598934 3.21199162]
83458,4111,45565,69,6.654339986001365,They are having a discussion inside a room,[3.23598934 3.21199162]
83458,7435,81480,70,6.654339986001365,They are having a discussion inside a room,[3.23598934 3.21199162]
83458,4063,45031,71,6.60148361277274,They are having a discussion inside a room,[3.16010774 3.74749022]
83458,4932,54533,72,6.587735560005703,They are having a discussion inside a room,[3.16238688 4.26763421]
83458,4794,52966,73,6.501455984954824,They are having a discussion inside a room,[3.14935115 3.20327337]
83458,5464,60080,74,6.501455984954824,They are having a discussion inside a room,[3.14935115 3.20327337]
83458,3333,36756,75,6.485640357717302,They are having a discussion inside a room,[3.10995873 4.255681  ]
83458,2265,24927,76,6.480411938195274,They are having a discussion inside a room,[3.09731508 3.73388767]
83458,7073,77552,77,6.3637012096445575,They are having a discussion inside a room,[3.03683039 3.7202097 ]
83458,239,2509,78,6.3554392525101315,They are having a discussion inside a room,[3.06753706 3.19243267]
83458,1243,13965,79,6.3554392525101315,They are having a discussion inside a room,[3.06753706 3.19243267]
83458,5233,57495,80,6.3554392525101315,They are having a discussion inside a room,[3.06753706 3.19243267]
83458,6554,72053,81,6.3554392525101315,They are having a discussion inside a room,[3.06753706 3.19243267]
83458,6546,71987,82,6.29065803083569,They are having a discussion inside a room,[3.00959391 4.23202791]
83458,247,2585,83,6.255879232592142,They are having a discussion inside a room,[3.06432902 3.94561588]
83458,1645,18218,84,6.215837254524752,They are having a discussion inside a room,[2.99007029 3.18003304]
83458,2504,27559,85,6.215837254524752,They are having a discussion inside a room,[2.99007029 3.18003304]
83458,4643,51039,86,6.215837254524752,They are having a discussion inside a room,[2.99007029 3.18003304]
83458,5159,56671,87,6.215837254524752,They are having a discussion inside a room,[2.99007029 3.18003304]
83458,6547,71998,88,6.215837254524752,They are having a discussion inside a room,[2.99007029 3.18003304]
83458,1719,19052,89,6.197498177008779,They are having a discussion inside a room,[2.96151747 4.22034397]
83458,3831,42421,90,6.187485083230846,They are having a discussion inside a room,[3.02665003 3.93454266]
83458,7711,84485,91,6.14245288228005,They are having a discussion inside a room,[2.92222757 3.69280932]
83458,493,5430,92,6.0822363632575245,They are having a discussion inside a room,[2.91654371 3.16649296]
83458,5170,56836,93,6.0822363632575245,They are having a discussion inside a room,[2.91654371 3.16649296]
83458,7332,80410,94,6.0822363632575245,They are having a discussion inside a room,[2.91654371 3.16649296]
83458,508,5564,95,6.037499288835498,They are having a discussion inside a room,[2.86786081 3.67915629]
83458,3546,39231,96,6.037499288835498,They are having a discussion inside a room,[2.86786081 3.67915629]
83458,5640,61803,97,6.01921810640371,They are having a discussion inside a room,[2.86926067 4.19729001]
83458,463,5113,98,5.9909905441588975,They are having a discussion inside a room,[2.91885431 3.9009842 ]
83458,77,917,99,5.954257764148297,They are having a discussion inside a room,[2.84660639 3.15212682]
61559,839,9473,0,15.498490846186803,They continue talking about something inside a room,[7.93905123 6.0725654 ]
61559,6799,74734,1,12.649858169488176,They continue talking about something inside a room,[6.18120037 6.29580654]
61559,6497,71513,2,11.849890943253662,They continue talking about something inside a room,[5.85846354 5.70454255]
61559,2085,22978,3,11.588073060440196,They continue talking about something inside a room,[5.93774362 4.14233943]
61559,5164,56786,4,11.275240616937076,They continue talking about something inside a room,[5.90171491 5.51185071]
61559,2689,29517,5,11.04430812922656,They continue talking about something inside a room,[5.50061658 6.22212237]
61559,110,1132,6,10.685702070842208,They continue talking about something inside a room,[5.39746485 4.37278093]
61559,2381,26088,7,10.685702070842208,They continue talking about something inside a room,[5.39746485 4.37278093]
